name,type,year,venue,date_from,date_to,athlete,bib,country,sex,discipline,round,reaction_time,time,time_string,pos
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Lalonde Gordon,1052.0,TTO,M,200-metres,semi-final,0.176,21.14,21.14,8.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Usain Bolt,638.0,JAM,M,200-metres,semi-final,0.195,20.12,20.12 Q,1.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Anaso Jobodwana,915.0,RSA,M,200-metres,semi-final,0.148,20.13,20.13 Q PB,2.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Isiah Young,1188.0,USA,M,200-metres,semi-final,0.179,20.36,20.36,3.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,James Ellington,481.0,GBR,M,200-metres,semi-final,0.135,20.44,20.44,4.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Jason Livermore,649.0,JAM,M,200-metres,semi-final,0.19,20.46,20.46,5.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Antoine Adams,986.0,SKN,M,200-metres,semi-final,0.133,20.47,20.47,6.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Shota Iizuka,664.0,JPN,M,200-metres,semi-final,0.162,20.61,20.61,7.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Karol Zalewski,877.0,POL,M,200-metres,semi-final,0.154,20.66,20.66,8.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Adam Gemili,483.0,GBR,M,200-metres,semi-final,0.149,19.98,19.98 Q PB,1.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Nickel Ashmeade,635.0,JAM,M,200-metres,semi-final,0.14,20.0,20.00 Q SB,2.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Churandy Martina,815.0,NED,M,200-metres,semi-final,0.146,20.13,20.13 q,3.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Serhiy Smelyk,1101.0,UKR,M,200-metres,semi-final,0.141,20.42,20.42 PB,4.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Likoúrgos-Stéfanos Tsákonas,556.0,GRE,M,200-metres,semi-final,0.151,20.56,20.56,5.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Wallace Spearmon,1168.0,USA,M,200-metres,semi-final,0.139,20.66,20.66,6.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Alonso Edward,849.0,PAN,M,200-metres,semi-final,0.212,20.67,20.67,7.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Mosito Lehata,760.0,LES,M,200-metres,semi-final,0.155,20.68,20.68,8.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Usain Bolt,638.0,JAM,M,200-metres,final,0.177,19.66,19.66 WL,1.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Warren Weir,655.0,JAM,M,200-metres,final,0.176,19.79,19.79 PB,2.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Curtis Mitchell,1151.0,USA,M,200-metres,final,0.147,20.04,20.04,3.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Nickel Ashmeade,635.0,JAM,M,200-metres,final,0.145,20.05,20.05,4.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Adam Gemili,483.0,GBR,M,200-metres,final,0.151,20.08,20.08,5.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Anaso Jobodwana,915.0,RSA,M,200-metres,final,0.172,20.14,20.14,6.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Churandy Martina,815.0,NED,M,200-metres,final,0.138,20.35,20.35,7.0
14th IAAF World Championships,WC,2013,Moskva (Luzhniki),2013-08-10,2013-08-18,Jaysuma Saidy Ndure,838.0,NOR,M,200-metres,final,0.145,20.37,20.37,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kaina Martinez,143.0,BIZ,F,100-metres,preliminary-round,0.217,12.14,12.14 Q PB,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Joanne Priscilla Loutoy,796.0,SEY,F,100-metres,preliminary-round,0.207,12.29,12.29 Q PB,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Lovelite Detenamo,693.0,NRU,F,100-metres,preliminary-round,0.224,12.63,12.63 Q PB,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Shinelle Proctor,100.0,AIA,F,100-metres,preliminary-round,0.212,12.89,12.89 PB,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Chandra Kala Thapa,1005.0,NEP,F,100-metres,preliminary-round,0.169,13.17,13.17 SB,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Boudsadee Vongdala,620.0,LAO,F,100-metres,preliminary-round,0.44,13.56,13.56 SB,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kabotaake Romeri,591.0,KIR,F,100-metres,preliminary-round,0.389,13.71,13.71 PB,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Youlia Camara,459.0,GUI,F,100-metres,preliminary-round,0.189,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Delphine Atangana,252.0,CMR,F,100-metres,preliminary-round,0.162,11.57,11.57 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Feta Ahamada,268.0,COM,F,100-metres,preliminary-round,0.186,12.27,12.27 Q SB,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Diane Borg,656.0,MLT,F,100-metres,preliminary-round,0.161,12.29,12.29 Q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Gloria Diogo,811.0,STP,F,100-metres,preliminary-round,0.222,12.52,12.52 q SB,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Djénébou Danté,655.0,MLI,F,100-metres,preliminary-round,0.275,12.62,12.62 q SB,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Maysa Rejepova,843.0,TKM,F,100-metres,preliminary-round,0.188,13.43,13.43 PB,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Mihter Wendolin,377.0,FSM,F,100-metres,preliminary-round,0.24,14.69,14.69,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Phobay Kutu-Akoi,628.0,LBR,F,100-metres,preliminary-round,0.178,11.62,11.62 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Vladislava Ovcharenko,842.0,TJK,F,100-metres,preliminary-round,0.236,12.26,12.26 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Patricia Taea,254.0,COK,F,100-metres,preliminary-round,0.147,12.44,12.44 Q PB,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Pollara Cobb,460.0,GUM,F,100-metres,preliminary-round,0.169,12.64,12.64 q,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Nafissa Souleymane,683.0,NIG,F,100-metres,preliminary-round,0.225,12.74,12.74 PB,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Joycelyn Taurikeni,806.0,SOL,F,100-metres,preliminary-round,0.187,13.16,13.16 PB,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Rubie Joy Gabriel,699.0,PLW,F,100-metres,preliminary-round,0.197,13.48,13.48 PB,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Hyelim Jung,602.0,KOR,F,100-metres,preliminary-round,0.161,11.9,11.90 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ching-Hsien Liao,845.0,TPE,F,100-metres,preliminary-round,0.177,11.98,11.98 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Alda Paulo,104.0,ANG,F,100-metres,preliminary-round,0.206,12.85,12.85 Q PB,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Maguy Safi Makanda,253.0,COD,F,100-metres,preliminary-round,0.224,13.05,13.05 PB,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Asenate Manoa,870.0,TUV,F,100-metres,preliminary-round,0.204,13.92,13.92,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Megan West,108.0,ASA,F,100-metres,preliminary-round,0.204,13.95,13.95 PB,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Bonko Camara,660.0,MTN,F,100-metres,preliminary-round,0.146,14.05,14.05 SB,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Anatercia Quive,658.0,MOZ,F,100-metres,preliminary-round,0.188,12.31,12.31,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Martina Pretelli,805.0,SMR,F,100-metres,preliminary-round,0.188,12.47,12.47 NR,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ivana Rožhman,654.0,MKD,F,100-metres,preliminary-round,0.186,12.48,12.48,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Yvonne Bennett,684.0,NMI,F,100-metres,preliminary-round,0.154,12.78,12.78,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Susan Tama,996.0,VAN,F,100-metres,preliminary-round,0.235,13.29,13.29 PB,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Belinda Talakai,839.0,TGA,F,100-metres,preliminary-round,0.173,13.73,13.73,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Norjannah Hafiszah Jamaludin,647.0,MAS,F,100-metres,preliminary-round,0.171,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Carmelita Jeter,953.0,USA,F,100-metres,heats,0.201,11.21,11.21 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Sheniqua Ferguson,131.0,BAH,F,100-metres,heats,0.166,11.36,11.36 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Jeanette Kwakye,394.0,GBR,F,100-metres,heats,0.187,11.42,11.42 Q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Nelkis Casabona,278.0,CUB,F,100-metres,heats,0.154,11.47,11.47,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Marta Jeschke,706.0,POL,F,100-metres,heats,0.174,11.73,11.73,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ching-Hsien Liao,845.0,TPE,F,100-metres,heats,0.226,12.16,12.16,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kaina Martinez,143.0,BIZ,F,100-metres,heats,0.374,12.18,12.18,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Pollara Cobb,460.0,GUM,F,100-metres,heats,0.16,12.55,12.55 PB,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kerron Stewart,526.0,JAM,F,100-metres,heats,0.16,11.13,11.13 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ruddy Zang Milama,378.0,GAB,F,100-metres,heats,0.202,11.2,11.20 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ezinne Okparaebo,690.0,NOR,F,100-metres,heats,0.207,11.21,11.21 Q NR,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Andreea Ograzeanu,732.0,ROU,F,100-metres,heats,0.175,11.47,11.47,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Phobay Kutu-Akoi,628.0,LBR,F,100-metres,heats,0.164,11.61,11.61,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Joanne Priscilla Loutoy,796.0,SEY,F,100-metres,heats,0.227,12.35,12.35,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ivana Rožhman,654.0,MKD,F,100-metres,heats,0.225,12.44,12.44,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Semoy Hackett,849.0,TTO,F,100-metres,heats,0.224,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ivet Lalova-Collio,189.0,BUL,F,100-metres,heats,0.158,11.1,11.10 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Oludamola Osayomi,681.0,NGR,F,100-metres,heats,0.149,11.15,11.15 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Michelle-Lee Ahye,846.0,TTO,F,100-metres,heats,0.146,11.2,11.20 Q PB,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Laura Turner,410.0,GBR,F,100-metres,heats,0.176,11.45,11.45,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Guzel Khubbieva,992.0,UZB,F,100-metres,heats,0.14,11.46,11.46,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Yomara Hinestroza,260.0,COL,F,100-metres,heats,0.177,11.57,11.57,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Martina Pretelli,805.0,SMR,F,100-metres,heats,0.164,12.28,12.28 NR,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Patricia Taea,254.0,COK,F,100-metres,heats,0.159,12.63,12.63,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kelly-Ann Baptiste,847.0,TTO,F,100-metres,heats,0.146,11.27,11.27 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Chisato Fukushima,538.0,JPN,F,100-metres,heats,0.156,11.35,11.35 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Rosângela Santos,177.0,BRA,F,100-metres,heats,0.169,11.38,11.38 Q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Mikele Barber,917.0,USA,F,100-metres,heats,0.214,11.4,11.40,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Anyika Onuora,400.0,GBR,F,100-metres,heats,0.135,11.41,11.41,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Delphine Atangana,252.0,CMR,F,100-metres,heats,0.141,11.56,11.56,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Anatercia Quive,658.0,MOZ,F,100-metres,heats,0.218,12.4,12.40,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Alda Paulo,104.0,ANG,F,100-metres,heats,0.257,13.02,13.02,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Blessing Okagbare,679.0,NGR,F,100-metres,heats,0.18,11.1,11.10 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Shelly-Ann Fraser-Pryce,514.0,JAM,F,100-metres,heats,0.194,11.13,11.13 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ana Claudia Lemos,178.0,BRA,F,100-metres,heats,0.169,11.27,11.27 Q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Olga Safronova,558.0,KAZ,F,100-metres,heats,0.162,11.63,11.63,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Diane Borg,656.0,MLT,F,100-metres,heats,0.184,12.22,12.22,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Lovelite Detenamo,693.0,NRU,F,100-metres,heats,0.208,12.51,12.51 PB,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Inna Eftimova,188.0,BUL,F,100-metres,heats,0.169,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Myriam Soumaré,376.0,FRA,F,100-metres,heats,0.129,11.12,11.12 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Marshevet Myers,965.0,USA,F,100-metres,heats,0.171,11.16,11.16 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Olesya Povkh,891.0,UKR,F,100-metres,heats,0.172,11.26,11.26 Q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Jura Levy,519.0,JAM,F,100-metres,heats,0.278,11.34,11.34 q,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Leena Günther,418.0,GER,F,100-metres,heats,0.172,11.36,11.36,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Hyelim Jung,602.0,KOR,F,100-metres,heats,0.152,11.88,11.88,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Feta Ahamada,268.0,COM,F,100-metres,heats,0.168,12.22,12.22,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Gloria Diogo,811.0,STP,F,100-metres,heats,0.26,12.46,12.46,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Veronica Campbell-Brown,,JAM,F,100-metres,heats,0.224,11.19,11.19 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Véronique Mang,,FRA,F,100-metres,heats,0.172,11.2,11.20 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Aleksandra Fedoriva - Shpaer,,RUS,F,100-metres,heats,0.23,11.28,11.28 Q PB,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Yasmin Kwadwo,,GER,F,100-metres,heats,0.168,11.29,11.29 q PB,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Natalia Pohrebniak,,UKR,F,100-metres,heats,0.181,11.34,11.34,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Vladislava Ovcharenko,,TJK,F,100-metres,heats,0.235,12.24,12.24,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Djénébou Danté,,MLI,F,100-metres,heats,0.267,12.32,12.32 PB,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Norjannah Hafiszah Jamaludin,,MAS,F,100-metres,heats,0.191,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kerron Stewart,526.0,JAM,F,100-metres,semi-final,0.27,11.26,11.26 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Marshevet Myers,965.0,USA,F,100-metres,semi-final,0.188,11.38,11.38 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Myriam Soumaré,376.0,FRA,F,100-metres,semi-final,0.159,11.47,11.47,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ezinne Okparaebo,690.0,NOR,F,100-metres,semi-final,0.158,11.48,11.48,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Michelle-Lee Ahye,846.0,TTO,F,100-metres,semi-final,0.168,11.48,11.48,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Jeanette Kwakye,394.0,GBR,F,100-metres,semi-final,0.186,11.48,11.48,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Yasmin Kwadwo,428.0,GER,F,100-metres,semi-final,0.156,11.54,11.54,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Oludamola Osayomi,681.0,NGR,F,100-metres,semi-final,0.164,11.58,11.58,8.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Shelly-Ann Fraser-Pryce,514.0,JAM,F,100-metres,semi-final,0.174,11.03,11.03 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Veronica Campbell-Brown,511.0,JAM,F,100-metres,semi-final,0.2,11.06,11.06 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Blessing Okagbare,679.0,NGR,F,100-metres,semi-final,0.16,11.22,11.22 q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ruddy Zang Milama,378.0,GAB,F,100-metres,semi-final,0.17,11.43,11.43,4.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Olesya Povkh,891.0,UKR,F,100-metres,semi-final,0.157,11.48,11.48,5.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Sheniqua Ferguson,131.0,BAH,F,100-metres,semi-final,0.268,11.59,11.59,6.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Rosângela Santos,177.0,BRA,F,100-metres,semi-final,0.214,11.61,11.61,7.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Semoy Hackett,849.0,TTO,F,100-metres,semi-final,0.188,,DQ,
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Carmelita Jeter,953.0,USA,F,100-metres,semi-final,0.191,11.02,11.02 Q,1.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Kelly-Ann Baptiste,847.0,TTO,F,100-metres,semi-final,0.15,11.05,11.05 Q,2.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Ivet Lalova-Collio,189.0,BUL,F,100-metres,semi-final,0.139,11.23,11.23 q,3.0
13th IAAF World Championships in Athletics,WC,2011,Daegu (DS),2011-08-27,2011-09-04,Véronique Mang,373.0,FRA,F,100-metres,semi-final,0.139,11.44,11.44,4.0
